Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Quarter,DayOfWeek,WeekOfYear,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,Season,Weekly_Sales_lag1,Weekly_Sales_lag2,Weekly_Sales_lag4,Weekly_Sales_lag52,WS_roll4_mean,WS_roll4_std,Store_cum_mean,Store_Week_hist_mean
5,2011-06-10,304984.14,0,0.8222654141021488,0.4511378848728247,0.8831677783550747,0.3443865466603506,2011,6,10,2,4,0.43137254901960786,0,0,0,0,2,0.03288752699749242,0.023631833712889447,0.02183477318081549,0.02401298395472142,0.025010606559433282,0.017874309841026823,0.026695476835365106,0.02401298395472142
5,2011-06-17,304811.82,0,0.8571428571428572,0.4437751004016064,0.8827056036095031,0.3443865466603506,2011,6,17,2,4,0.45098039215686275,0,0,0,0,2,0.025895451919213053,0.03288752699749242,0.024343945472621586,0.028766410132933733,0.02638827978527769,0.015125007782543175,0.026672744869367243,0.028766410132933733
5,2011-06-24,302881.64,0,0.8346830795810388,0.41499330655957123,0.8836451299777075,0.3443865466603506,2011,6,24,2,4,0.47058823529411764,0,0,0,0,2,0.025845663269172064,0.025895451919213053,0.023631833712889447,0.023629297329825293,0.026897770078493574,0.01425748332871847,0.02664938733216829,0.023629297329825293
5,2011-07-01,327093.89,0,0.8460209480617644,0.3681392235609102,0.8845846573508036,0.35070266856150334,2011,7,1,3,4,0.49019607843137253,1,0,1,0,3,0.02528797375816852,0.025845663269172064,0.03288752699749242,0.02660432141190338,0.027459651464739374,0.012625137249786027,0.02661278260972741,0.02660432141190338
5,2011-07-08,310804.93,0,0.8549832631465285,0.3386880856760375,0.8855241847238997,0.35070266856150334,2011,7,8,3,4,0.5098039215686274,0,0,0,0,3,0.032283651810368574,0.02528797375816852,0.025895451919213053,0.022673709497951645,0.027254773726152107,0.011416458851954747,0.02674901366685256,0.022673709497951645
5,2011-07-15,283248.62,0,0.8765792031098154,0.40227576974564916,0.8863695045191895,0.35070266856150334,2011,7,15,3,4,0.5294117647058824,0,0,0,0,3,0.02757726062552765,0.032283651810368574,0.025845663269172064,0.019595822894902713,0.02782536376169774,0.0108601650998153,0.026767542468576405,0.019595822894902713
5,2011-07-22,292539.73,0,0.8585465932404708,0.4531459170013383,0.8869793068773004,0.35070266856150334,2011,7,22,3,4,0.5490196078431372,0,0,0,0,3,0.019615378806753223,0.02757726062552765,0.02528797375816852,0.017944516421729916,0.025711604795221096,0.01923867542690107,0.026595149605733337,0.017944516421729916
5,2011-07-29,275142.17,0,0.8850016196954973,0.47389558232931717,0.8875891092354113,0.35070266856150334,2011,7,29,3,4,0.5686274509803921,0,0,0,0,3,0.022299871751753228,0.019615378806753223,0.032283651810368574,0.01633352086161107,0.024697826460233968,0.02072441899227312,0.026490608906343915,0.01633352086161107
5,2011-08-05,317738.56,0,0.9028182701652089,0.4752342704149932,0.8881989115935223,0.35070266856150334,2011,8,5,3,4,0.588235294117647,0,0,0,0,3,0.017273171273531118,0.022299871751753228,0.02757726062552765,0.025786783285571914,0.0196051957758326,0.01588905285053098,0.0262716018088352,0.025786783285571914
5,2011-08-12,289886.16,0,0.8929921174819134,0.4444444444444444,0.8888087139516336,0.35070266856150334,2011,8,12,3,4,0.6078431372549019,0,0,0,0,3,0.02958060369414274,0.017273171273531118,0.019615378806753223,0.021196302203214328,0.02028487330897849,0.019534263424477866,0.02634133242727829,0.021196302203214328
5,2011-08-19,303643.84,0,0.8842457617967822,0.3882195448460506,0.8894456373277546,0.35070266856150334,2011,8,19,3,4,0.6274509803921569,0,0,0,0,3,0.02153317219227502,0.02958060369414274,0.022299871751753228,0.021398045201981596,0.020935526258927806,0.018621162486905703,0.026226463532390193,0.021398045201981596
5,2011-08-26,310338.17,0,0.882410106899903,0.3674698795180722,0.8900870807060619,0.35070266856150334,2011,8,26,3,4,0.6470588235294117,0,0,0,0,3,0.02550819723229368,0.02153317219227502,0.017273171273531118,0.021762267755021596,0.022024020178069814,0.019308413330876118,0.02620363758149369,0.021762267755021596
5,2011-09-02,315645.53,0,0.8953676708778749,0.37416331994645247,0.8907285250892609,0.35070266856150334,2011,9,2,3,4,0.6666666666666666,0,0,0,0,3,0.027442399029119005,0.02550819723229368,0.02958060369414274,0.03153815603745636,0.02547415098352132,0.011838768140709898,0.026224245957530784,0.03153815603745636
5,2011-09-09,321110.22,1,0.7729186912860383,0.3828647925033464,0.8913699684675682,0.35070266856150334,2011,9,9,3,4,0.6862745098039215,0,0,0,0,3,0.028975861712972215,0.027442399029119005,0.02153317219227502,0.026753907127003797,0.025268979166276906,0.011024668418343143,0.0262779421483664,0.026753907127003797
5,2011-09-16,278529.71,0,0.8216175359032502,0.36947791164658583,0.8931850678960302,0.35070266856150334,2011,9,16,3,4,0.7058823529411764,0,0,0,0,3,0.030554781965946506,0.028975861712972215,0.02550819723229368,0.020110398752437246,0.02832975571126116,0.006760595304188876,0.026364528161624212,0.020110398752437246
5,2011-09-23,291024.98,0,0.7617967822049455,0.3299866131191431,0.8965650427279586,0.35070266856150334,2011,9,23,3,4,0.7254901960784313,0,0,0,0,3,0.018251937775155297,0.030554781965946506,0.027442399029119005,0.02304024313241649,0.02586791250279674,0.020262199516968338,0.026185971857510232,0.02304024313241649
5,2011-09-30,292315.38,0,0.7958103876471223,0.255020080321285,0.8999450175598869,0.35070266856150334,2011,9,30,3,4,0.7450980392156862,0,1,0,1,3,0.021862212991019717,0.018251937775155297,0.028975861712972215,0.020282058897549866,0.02397471350942995,0.02152115799658356,0.02608787853645153,0.020282058897549866
5,2011-10-07,309111.47,0,0.6930137134218767,0.20816599732262353,0.9033249913869239,0.31454287067740416,2011,10,7,4,4,0.7647058823529411,0,0,0,0,4,0.02223505000362941,0.021862212991019717,0.030554781965946506,0.022309583932741205,0.02168774711521458,0.01900823848184134,0.025999830320571654,0.022309583932741205
5,2011-10-14,286117.72,0,0.70078825180866,0.20080321285140523,0.906454032740424,0.31454287067740416,2011,10,14,4,4,0.7843137254901961,0,0,0,0,4,0.02708796694343371,0.02223505000362941,0.018251937775155297,0.019590142179170218,0.020511555019467595,0.012674117358930523,0.02601402819314666,0.019590142179170218
5,2011-10-21,306069.18,0,0.6418313357088868,0.2536813922356089,0.9080774762380279,0.31454287067740416,2011,10,21,4,4,0.8039215686274509,0,0,0,0,4,0.02044435173985805,0.02708796694343371,0.021862212991019717,0.020783666096729235,0.02125537894983108,0.009716724393779592,0.025892214161876176,0.020783666096729235
5,2011-10-28,307035.11,0,0.6674225245653816,0.266398929049531,0.9097009187307405,0.31454287067740416,2011,10,28,4,4,0.8235294117647058,0,0,0,0,4,0.02620895399001437,0.02044435173985805,0.02223505000362941,0.01885597479114503,0.022730104994363814,0.010839216840050951,0.0258895383000112,0.01885597479114503
5,2011-11-04,353652.23,0,0.53180002159594,0.23962516733601036,0.9113243622283449,0.31454287067740416,2011,11,4,4,4,0.8431372549019608,0,0,0,0,4,0.026488041447849206,0.02620895399001437,0.02708796694343371,0.03195722659366384,0.024173024471603508,0.010541037237227314,0.02589249620411227,0.03195722659366384
5,2011-11-11,311906.7,0,0.5749919015225138,0.21619812583667986,0.9129478057259488,0.31454287067740416,2011,11,11,4,4,0.8627450980392156,0,0,0,0,4,0.03995718881088965,0.026488041447849206,0.02044435173985805,0.025449914071554065,0.028539186767723004,0.031320440714125056,0.02616152038527461,0.025449914071554065
5,2011-11-18,307944.37,0,0.614080552856063,0.22356091030789815,0.9151982593445454,0.31454287067740416,2011,11,18,4,4,0.8823529411764706,0,0,0,0,4,0.027895596517795926,0.03995718881088965,0.02620895399001437,0.02421884755070538,0.031067182970108867,0.02455966897197303,0.026189002316492543,0.02421884755070538
5,2011-11-25,507900.07,1,0.5881654249001188,0.17536813922356065,0.9176995188203436,0.31454287067740416,2011,11,25,4,4,0.9019607843137254,0,0,0,0,4,0.026750755166142365,0.027895596517795926,0.026488041447849206,0.07714033989301741,0.03125100075579686,0.024146329263129,0.02619376042605273,0.07714033989301741
5,2011-12-02,376225.61,0,0.47165532879818595,0.1325301204819278,0.9202007772912502,0.31454287067740416,2011,12,2,4,4,0.9215686274509803,0,0,0,0,4,0.0845242252857016,0.026750755166142365,0.03995718881088965,0.03727232037729263,0.05094103332290055,0.10717277968929262,0.027303889356473043,0.03727232037729263
5,2011-12-09,367433.77,0,0.3958535795270489,0.12315930388219498,0.9227020357621571,0.31454287067740416,2011,12,9,4,4,0.9411764705882353,0,0,0,0,4,0.04647934594333178,0.0845242252857016,0.027895596517795926,0.03957803976068725,0.05315381641533047,0.1064053716917637,0.027670500924791036,0.03957803976068725
5,2011-12-16,379530.3,0,0.5070726703379764,0.12382864792503301,0.9249026437452594,0.31454287067740416,2011,12,16,4,4,0.9607843137254901,0,0,0,0,4,0.043939107752892864,0.04647934594333178,0.026750755166142365,0.04373179573077309,0.05859692514198865,0.09594587525648637,0.027981949298513137,0.04373179573077309
5,2011-12-23,458562.24,0,0.4629089731130547,0.09236947791164662,0.9267023844112894,0.31454287067740416,2011,12,23,4,4,0.9803921568627451,0,0,0,0,4,0.04743417448270028,0.043939107752892864,0.0845242252857016,0.07094632022909522,0.06561422319659412,0.07578120109605506,0.028351870967496334,0.07094632022909522
5,2011-12-30,349624.88,1,0.4120505344995141,0.10374832663989264,0.9285021250773198,0.31454287067740416,2011,12,30,4,4,0.9999999999999999,0,0,0,0,4,0.07026897951241835,0.04743417448270028,0.04647934594333178,0.024439251007883668,0.06077782226588811,0.047289908286339485,0.029133599924014097,0.024439251007883668
5,2012-01-06,312078.71,0,0.46161321671525757,0.1224899598393574,0.9303018647384584,0.2581714827096163,2012,1,6,1,4,0.0,0,0,0,0,1,0.03879356114293117,0.07026897951241835,0.043939107752892864,0.021160253212500167,0.058170253280193776,0.05392595672789962,0.02932753888492104,0.021160253212500167
5,2012-01-13,291454.52,0,0.44703595724003886,0.19210174029451133,0.9321016054044888,0.2581714827096163,2012,1,13,1,4,0.0196078431372549,0,0,0,0,1,0.027945295599118763,0.03879356114293117,0.04743417448270028,0.014035651950250673,0.05274400604347322,0.07027252451665615,0.029322391789331187,0.014035651950250673
5,2012-01-20,287523.98,0,0.5095562034337544,0.19678714859437707,0.9330400927148317,0.2581714827096163,2012,1,20,1,4,0.0392156862745098,0,0,0,0,1,0.02198632056262262,0.027945295599118763,0.07026897951241835,0.01810266477664175,0.044110270340774985,0.0844580014969227,0.029211148214158128,0.01810266477664175
5,2012-01-27,295974.22,0,0.5093402440341216,0.21151271753681367,0.933978580025175,0.2581714827096163,2012,1,27,1,4,0.058823529411764705,0,0,0,0,1,0.020850664338550318,0.02198632056262262,0.03879356114293117,0.019148761651078698,0.027344036401213023,0.031081510542100538,0.02908202219591305,0.019148761651078698
5,2012-02-03,333948.0,0,0.5387107223841918,0.2583668005354751,0.9349170663306261,0.2581714827096163,2012,2,3,1,4,0.0784313725490196,0,0,0,0,1,0.023292203580207865,0.020850664338550318,0.027945295599118763,0.03314959497051043,0.02208486505223005,0.010613528412440374,0.02899805430567262,0.0314259688294417
5,2012-02-10,349239.88,1,0.4439045459453622,0.291164658634538,0.9358555536409694,0.2581714827096163,2012,2,10,1,4,0.09803921568627451,0,0,0,0,1,0.03426401905811981,0.023292203580207865,0.02198632056262262,0.028155370180099747,0.024228628864093688,0.022966967051884092,0.02910563247995593,0.02818795254867667
5,2012-02-17,356427.98,0,0.4404491955512364,0.35876840696117784,0.9374739123873368,0.2581714827096163,2012,2,17,1,4,0.11764705882352942,0,0,0,0,1,0.038682322573607916,0.03426401905811981,0.020850664338550318,0.040634120839409156,0.029893109220955408,0.03250473001535515,0.029286949986919497,0.03326650410028518
5,2012-02-24,312220.47,0,0.5430299103768491,0.3888888888888886,0.9396021742082763,0.2581714827096163,2012,2,24,1,4,0.13725490196078433,0,0,0,0,1,0.04075919000257544,0.038682322573607916,0.023292203580207865,0.023463642116904028,0.03664750781792182,0.029389849469940138,0.029500161543706493,0.020085989686813
5,2012-03-02,359206.21,0,0.5744520030234316,0.4390896921017402,0.9417304370341075,0.2581714827096163,2012,3,2,1,4,0.1568627450980392,0,0,0,0,1,0.027986254507137626,0.04075919000257544,0.03426401905811981,0.032988999751212354,0.03824006627905564,0.02079044798937472,0.02949443909160465,0.0274221823691533
5,2012-03-09,347295.6,0,0.5423820321779506,0.4651941097724228,0.9438586988550475,0.2581714827096163,2012,3,9,1,4,0.1764705882352941,0,0,0,0,1,0.041561907744006504,0.027986254507137626,0.038682322573607916,0.023030965553747014,0.040716033105159824,0.023371889815509927,0.029715221804420627,0.0236122676524916
5,2012-03-16,339392.54,0,0.6056581362703811,0.5087014725568941,0.9453958462860086,0.2581714827096163,2012,3,16,1,4,0.19607843137254904,0,0,0,0,1,0.038120559130585,0.041561907744006504,0.04075919000257544,0.02831806864975927,0.04052544268799811,0.023225155583590947,0.029875120907005392,0.024096152404126
5,2012-03-23,321299.99,0,0.6152683295540439,0.5441767068273091,0.9461448422018901,0.2581714827096163,2012,3,23,1,4,0.21568627450980393,0,0,0,0,1,0.035837117344413943,0.038120559130585,0.027986254507137626,0.023483871007073408,0.03885552291505741,0.021244473651379586,0.029994744295115006,0.020511951921082273
5,2012-03-30,331318.73,0,0.6511175898931002,0.5829986613119142,0.9468938371128803,0.2581714827096163,2012,3,30,1,4,0.23529411764705882,0,0,0,0,1,0.030609612468025668,0.035837117344413943,0.041561907744006504,0.028910769589560244,0.03974555393138636,0.016561940422559103,0.030027387982865944,0.031278581966991896
5,2012-04-06,402985.7,0,0.6796242306446388,0.613788487282463,0.9476428330287618,0.23574924996052438,2012,4,6,2,4,0.25490196078431376,0,0,0,0,2,0.033504340530419646,0.030609612468025668,0.038120559130585,0.026975743232979014,0.037011849708337916,0.011017138715062002,0.03010602021677658,0.029841992693103177
5,2012-04-13,351832.03,0,0.6813519058417018,0.613788487282463,0.9483918279397521,0.23574924996052438,2012,4,13,2,4,0.27450980392156865,0,0,0,0,2,0.05421117484349175,0.033504340530419646,0.035837117344413943,0.02713645483767258,0.04247093964948677,0.04092672361862036,0.030513453391073586,0.026990295564037155
5,2012-04-20,330063.06,0,0.6464744628009934,0.6044176706827307,0.9489356792655166,0.23574924996052438,2012,4,20,2,4,0.29411764705882354,0,0,0,0,2,0.03943127596963722,0.05421117484349175,0.030609612468025668,0.03281768599120536,0.04369033582101493,0.0403106684452923,0.030680177487028282,0.02733431139555454
5,2012-04-27,324839.74,0,0.6640751538710722,0.5622489959839359,0.9494795305912815,0.23574924996052438,2012,4,27,2,4,0.3137254901960784,0,0,0,0,2,0.03314153810355697,0.03943127596963722,0.033504340530419646,0.02696408806694444,0.044549346440327584,0.0376881270884132,0.030745463315805827,0.025773393422928288
5,2012-05-04,360932.69,0,0.7519706295216498,0.5187416331994645,0.9500233809121548,0.23574924996052438,2012,5,4,2,4,0.3333333333333333,0,0,0,0,2,0.031632357210264625,0.03314153810355697,0.05421117484349175,0.03129060984340012,0.0439142355474076,0.039494959394448435,0.030786185572236502,0.03276176557975085
5,2012-05-11,333870.52,0,0.7125580390886513,0.47791164658634533,0.9505672322379193,0.23574924996052438,2012,5,11,2,4,0.35294117647058826,0,0,0,0,2,0.04206074193924082,0.031632357210264625,0.03943127596963722,0.022430170286797453,0.03979193797771331,0.018111561882394468,0.030986866440935068,0.023225991452545718
5,2012-05-18,336189.66,0,0.680164129143721,0.4390896921017402,0.9507365604834546,0.23574924996052438,2012,5,18,2,4,0.37254901960784315,0,0,0,0,2,0.0342416326572077,0.04206074193924082,0.03314153810355697,0.024836665567286524,0.03803123906410309,0.016786778514722243,0.031064733688850515,0.025113934374487536
5,2012-05-25,341994.48,0,0.7641723356009071,0.3929049531459168,0.9507560784920066,0.23574924996052438,2012,5,25,2,4,0.39215686274509803,0,0,0,0,2,0.03491170490567609,0.0342416326572077,0.031632357210264625,0.024153693897874924,0.03863180649769439,0.016025785647839533,0.031151453543011465,0.025935972736111472
5,2012-06-01,359867.8,0,0.7802613108735558,0.3527443105756356,0.9507755975054499,0.23574924996052438,2012,6,1,2,4,0.411764705882353,1,0,0,0,2,0.03658889937834889,0.03491170490567609,0.04206074193924082,0.033030638011991124,0.040313420798566965,0.012347024016827059,0.03126193653067533,0.03422801788854613
5,2012-06-08,341704.59,0,0.7942986718496923,0.3199464524765727,0.950795115514002,0.23574924996052438,2012,6,8,2,4,0.43137254901960786,0,0,0,0,2,0.04175306183511966,0.03658889937834889,0.0342416326572077,0.026324683330579808,0.04020903365816984,0.011754730645176476,0.03144755370515784,0.025168833642650622
5,2012-06-15,327383.64,0,0.8009934132383112,0.28045515394912957,0.9509259533985446,0.23574924996052438,2012,6,15,2,4,0.45098039215686275,0,0,0,0,2,0.03650514106961872,0.04175306183511966,0.03491170490567609,0.026276932065456705,0.04097697791999118,0.010059951283330659,0.031552595060869715,0.027521671099195212
5,2012-06-22,325041.68,0,0.7894395853579527,0.24899598393574274,0.9513350899681716,0.23574924996052438,2012,6,22,2,4,0.47058823529411764,0,0,0,0,2,0.0323673696687099,0.03650514106961872,0.03658889937834889,0.025742063582893375,0.04011375707457061,0.013537527598562766,0.03159528430956837,0.02468568045635932
5,2012-06-29,329658.1,0,0.8597343699384515,0.20883534136546156,0.9517442265377987,0.23574924996052438,2012,6,29,2,4,0.49019607843137253,0,0,0,0,2,0.03169070400685979,0.0323673696687099,0.04175306183511966,0.03245147380211857,0.03845193818837166,0.016711197093961305,0.03162745026906483,0.029527897607010974
5,2012-07-06,341214.43,0,0.808659971925278,0.1693440428380184,0.9521533631074262,0.20448444654981845,2012,7,6,3,4,0.5098039215686274,0,0,0,0,3,0.03302453246450983,0.03169070400685979,0.03650514106961872,0.027937671297826296,0.03549059551893628,0.00670750826026057,0.031678348620390456,0.02530569039788897
5,2012-07-13,316203.64,0,0.7917071590540978,0.18875502008032075,0.9525624996770532,0.20448444654981845,2012,7,13,3,4,0.5294117647058824,0,0,0,0,3,0.036363518479646015,0.03302453246450983,0.0323673696687099,0.020301595017507966,0.03544254698740994,0.00643279656686591,0.03177623722216533,0.019948708956205354
5,2012-07-20,321205.12,0,0.7946226109491416,0.22556894243641223,0.952650806531685,0.20448444654981845,2012,7,20,3,4,0.5490196078431372,0,0,0,0,3,0.029137117188102094,0.036363518479646015,0.03169070400685979,0.022876236712598065,0.03434661385850475,0.01018542559940111,0.031769970974897394,0.020410376567163983
5,2012-07-27,306827.36,0,0.8379224705755318,0.28982597054886194,0.9527391123814255,0.20448444654981845,2012,7,27,3,4,0.5686274509803921,0,0,0,0,3,0.030582201550956326,0.029137117188102094,0.03302453246450983,0.01805523218581582,0.0339705303875716,0.010800554523750578,0.03178416507719156,0.017194376523713438
5,2012-08-03,324195.17,0,0.8578987150415721,0.2965194109772422,0.9528274192360573,0.20448444654981845,2012,8,3,3,4,0.588235294117647,0,0,0,0,3,0.026428015960116985,0.030582201550956326,0.036363518479646015,0.029859036225841094,0.03173251926740871,0.014944649961194566,0.031740052993100065,0.02782290975570651
5,2012-08-10,306759.7,0,0.8584386135406543,0.34805890227576985,0.9529157250857978,0.20448444654981845,2012,8,10,3,4,0.6078431372549019,0,0,0,0,3,0.03144612073070957,0.026428015960116985,0.029137117188102094,0.022140911012779603,0.030064185558692127,0.006928084754673777,0.03176624670650735,0.021668606607996972
5,2012-08-17,314014.18,0,0.8644854767303747,0.39959839357429705,0.9537234227463929,0.20448444654981845,2012,8,17,3,4,0.6274509803921569,0,0,0,0,3,0.02640846686505098,0.03144612073070957,0.030582201550956326,0.0259532753649084,0.029138431827619396,0.008853185444096332,0.03172266952005348,0.023675660283444984
5,2012-08-24,320831.36,0,0.777345858978512,0.43239625167335993,0.9550706647675746,0.20448444654981845,2012,8,24,3,4,0.6470588235294117,0,0,0,0,3,0.028504513556957933,0.02640846686505098,0.026428015960116985,0.02780832832829947,0.028433531168051474,0.007657426963598938,0.03170839546512866,0.024785298041660526
5,2012-08-31,344642.01,0,0.8291761148904007,0.4444444444444444,0.9564179067887564,0.20448444654981845,2012,8,31,3,4,0.6666666666666666,0,1,0,0,3,0.03047421056999461,0.028504513556957933,0.03144612073070957,0.02927904069171499,0.02980629033953522,0.007066725258189805,0.031721054497414775,0.030408598364585683
5,2012-09-07,350648.91,1,0.8513119533527697,0.506024096385542,0.9577651488099377,0.20448444654981845,2012,9,7,3,4,0.6862745098039215,0,0,0,0,3,0.03735385379247981,0.03047421056999461,0.02640846686505098,0.030793350470066753,0.03181061675612058,0.017160925351513766,0.03182616089127038,0.028773628798535282
5,2012-09-14,299800.67,0,0.7471115430299105,0.49732262382864767,0.9592075319531748,0.20448444654981845,2012,9,14,3,4,0.7058823529411764,0,0,0,0,3,0.0390894355121366,0.03735385379247981,0.028504513556957933,0.018993946906423538,0.036112910069222334,0.01880208273074654,0.03195291950228052,0.0195521728294304
5,2012-09-21,307306.76,0,0.6870748299319729,0.4999999999999998,0.9612207578091765,0.20448444654981845,2012,9,21,3,4,0.7254901960784313,0,0,0,0,3,0.024397784940174028,0.0390894355121366,0.03047421056999461,0.02245648724158355,0.03471961342458678,0.02517163738184209,0.03188289140928918,0.022748365187000026
5,2012-09-28,310141.68,0,0.7652521325990713,0.46318607764390873,0.9632339836651782,0.20448444654981845,2012,9,28,3,4,0.7450980392156862,0,0,0,0,3,0.026566529648775608,0.024397784940174028,0.03735385379247981,0.022814067513837806,0.033393848022512426,0.027989445668158686,0.031842445690694415,0.021548063205693836
5,2012-10-05,343048.29,0,0.6879386675305043,0.43038821954484585,0.9652472085162886,0.17590399494710252,2012,10,5,4,4,0.7647058823529411,0,0,0,0,4,0.027385626908375302,0.026566529648775608,0.0390894355121366,0.027468399841028633,0.030011911116862855,0.024639065265653452,0.03181329374263295,0.02488899188688492
5,2012-10-12,325345.41,0,0.634704675521002,0.4196787148594374,0.9672604343722904,0.17590399494710252,2012,10,12,4,4,0.7843137254901961,0,0,0,0,4,0.03689337812312432,0.027385626908375302,0.024397784940174028,0.021096645822781278,0.029266851075877204,0.02032651607639271,0.03190800858681883,0.02034339400097574
5,2012-10-19,313358.15,0,0.6663427275672174,0.41499330655957123,0.9677076141261713,0.17590399494710252,2012,10,19,4,4,0.8039215686274509,0,0,0,0,4,0.031778461125458624,0.03689337812312432,0.026566529648775608,0.026625356686598677,0.031770905354523885,0.017164114366914243,0.031935437978512504,0.023704511391663956
5,2012-10-26,319550.77,0,0.6936615916207753,0.35609103078982574,0.9678937863638473,0.17590399494710252,2012,10,26,4,4,0.8235294117647058,0,0,0,0,4,0.028314965924144606,0.031778461125458624,0.027385626908375302,0.026893023698671338,0.03236410023618096,0.015388150381790724,0.03191814379121158,0.022874499244908177
6,2011-02-04,1514999.17,0,0.35773674549184764,0.010040160642570184,0.8679161584653758,0.4026527711984842,2011,2,4,1,4,0.0784313725490196,0,0,0,0,1,0.30964064489974036,0.3021915555496652,0.3279609091602815,0.3997696594469111,0.4159436929947822,0.04175529152403635,0.6943071938382663,0.3997696594469111
6,2011-02-11,1486920.17,1,0.34467120181405897,0.03212851405622463,0.8716782362744866,0.4026527711984842,2011,2,11,1,4,0.09803921568627451,0,0,0,0,1,0.37550672671619345,0.30964064489974036,0.31517652620480063,0.386925356115756,0.43207464155475417,0.1333349500844487,0.693671201863207,0.386925356115756
6,2011-02-18,1572117.54,0,0.563114134542706,0.047523427041499255,0.8748379067223933,0.4026527711984842,2011,2,18,1,4,0.11764705882352942,0,0,0,0,1,0.3673938233706669,0.37550672671619345,0.3021915555496652,0.3760777412321478,0.44979049076762845,0.15111521789135238,0.6927856630434954,0.3760777412321478
6,2011-02-25,1422600.43,0,0.5982075369830472,0.06091030789825935,0.8777566142258182,0.4026527711984842,2011,2,25,1,4,0.13725490196078433,0,0,0,0,1,0.3920100144067816,0.3673938233706669,0.30964064489974036,0.3388940317070395,0.48026334861377473,0.1419763569159853,0.6927459063893636,0.3388940317070395
6,2011-03-04,1502617.99,0,0.5721844293272865,0.2101740294511376,0.880675321729244,0.4026527711984842,2011,3,4,1,4,0.1568627450980392,0,0,0,0,1,0.3488098341321115,0.3920100144067816,0.37550672671619345,0.385557816634366,0.49355234455753305,0.0702063221212246,0.6913052725206935,0.385557816634366
6,2011-03-11,1494497.39,0,0.5425979915775834,0.3246318607764389,0.8835940292326689,0.4026527711984842,2011,3,11,1,4,0.1764705882352941,0,0,0,0,1,0.3719294156779241,0.3488098341321115,0.3673938233706669,0.3737176920377038,0.4923386642948373,0.0693382771532676,0.6906524929503539,0.3737176920377038
6,2011-03-18,1685375.47,0,0.6220710506424791,0.34404283801874125,0.8861528318132248,0.4026527711984842,2011,3,18,1,4,0.19607843137254904,0,0,0,0,1,0.36958311976611513,0.3719294156779241,0.3920100144067816,0.4109714240046873,0.49308143052229736,0.0690367984473652,0.6899486874792524,0.4109714240046873
6,2011-03-25,1438465.81,0,0.6842673577367455,0.3340026773761713,0.8885676716207198,0.4026527711984842,2011,3,25,1,4,0.21568627450980393,0,0,0,0,1,0.42473378089434927,0.36958311976611513,0.3488098341321115,0.3497234627581421,0.5041836771768793,0.12805410649888835,0.690967926964848,0.3497234627581421
6,2011-04-01,1459276.77,0,0.5916207752942447,0.3681392235609102,0.8909825124331061,0.4021790620558978,2011,4,1,2,4,0.23529411764705882,1,0,1,0,2,0.35339383977618893,0.42473378089434927,0.3719294156779241,0.4323849484642697,0.5057389003919661,0.1225849944003652,0.6897918472852873,0.4323849484642697
6,2011-04-08,1534594.0,0,0.6790843321455566,0.433734939759036,0.8933973522406011,0.4021790620558978,2011,4,8,2,4,0.25490196078431376,0,0,0,0,2,0.35940677852071756,0.35339383977618893,0.36958311976611513,0.4038006731620432,0.5014903244666379,0.12926111842325175,0.6888335116857894,0.4038006731620432
6,2011-04-15,1448797.02,0,0.7095346074937912,0.5147255689424364,0.8956104178642337,0.4021790620558978,2011,4,15,2,4,0.27450980392156865,0,0,0,0,2,0.3811682873793946,0.35940677852071756,0.42473378089434927,0.36297282606075176,0.5054208435413958,0.12789994528356444,0.6885441182537381,0.36297282606075176
6,2011-04-22,1639358.93,0,0.7210884353741496,0.5575635876840692,0.8973190490331027,0.4021790620558978,2011,4,22,2,4,0.29411764705882354,0,0,0,0,2,0.3563788502171711,0.3811682873793946,0.35339383977618893,0.36867837899086214,0.48222995258074774,0.04881697177384322,0.6875486442057634,0.36867837899086214
6,2011-04-29,1479249.9,0,0.7322103444552424,0.5595716198125837,0.8990276802019712,0.4021790620558978,2011,4,29,2,4,0.3137254901960784,0,0,0,0,2,0.4114381599208261,0.3563788502171711,0.35940677852071756,0.356941236071647,0.5019227455661798,0.10017329800574329,0.688148122225829,0.356941236071647
6,2011-05-06,1504651.57,0,0.6258503401360545,0.6238286479250335,0.9007363113708398,0.4021790620558978,2011,5,6,2,4,0.3333333333333333,0,0,0,0,2,0.36517764191320434,0.4114381599208261,0.3811682873793946,0.3907040518356166,0.503880635982542,0.09533975723516339,0.6874354367194339,0.3907040518356166
6,2011-05-13,1453185.65,0,0.7503509340244034,0.6191432396251673,0.902444941534817,0.4021790620558978,2011,5,13,2,4,0.35294117647058826,0,0,0,0,2,0.37251698069040307,0.36517764191320434,0.3563788502171711,0.36414029350512406,0.5009454927806704,0.09563425657590795,0.6869464892516425,0.36414029350512406
6,2011-05-20,1382783.83,0,0.6970089623150848,0.6244979919678715,0.9000816506539915,0.4021790620558978,2011,5,20,2,4,0.37254901960784315,0,0,0,0,2,0.3576468630028571,0.37251698069040307,0.4114381599208261,0.3663236391873173,0.5013756935863508,0.09426010671506171,0.6860686943043518,0.3663236391873173
